section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-068_1_E2_RE_SEC-05_local,1,1.0,2.0,61.5,54.8,71.6
MU-068_1_E2_RE_SEC-05_local,2,2.0,2.0,53.5,48.7,49.2
MU-068_1_E2_RE_SEC-05_local,3,3.0,2.0,52.7,52.1,52.7
MU-068_1_E2_RE_SEC-05_local,4,4.0,2.0,52.8,53.4,52.9
MU-068_1_E2_RE_SEC-05_local,5,5.0,2.0,52.9,56.4,55.5
MU-068_1_E2_RE_SEC-05_local,6,6.0,2.0,54.0,61.6,61.7
MU-068_1_E2_RE_SEC-05_local,7,7.0,2.0,55.5,66.1,65.4
MU-068_1_E2_RE_SEC-05_local,8,8.0,2.0,57.0,71.8,71.5
MU-068_1_E2_RE_SEC-05_local,9,9.0,2.0,59.1,80.0,80.7
MU-068_1_E2_RE_SEC-05_local,10,10.0,2.0,61.6,81.9,82.5
MU-068_1_E2_RE_SEC-05_local,11,11.0,2.0,63.2,78.6,77.3
