section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-068_1_E2_RE_SEC-10_local,1,1.0,2.0,109.8,107.8,105.4
MU-068_1_E2_RE_SEC-10_local,2,2.0,2.0,106.7,92.7,92.0
MU-068_1_E2_RE_SEC-10_local,3,3.0,2.0,98.4,91.7,91.4
MU-068_1_E2_RE_SEC-10_local,4,4.0,2.0,99.3,88.2,90.5
MU-068_1_E2_RE_SEC-10_local,5,5.0,2.0,94.4,58.8,114.7
MU-068_1_E2_RE_SEC-10_local,6,6.0,2.0,86.1,29.3,26.5
MU-068_1_E2_RE_SEC-10_local,7,7.0,2.0,77.1,28.9,27.5
MU-068_1_E2_RE_SEC-10_local,8,8.0,2.0,72.2,29.1,30.3
MU-068_1_E2_RE_SEC-10_local,9,9.0,2.0,66.5,22.7,20.2
MU-068_1_E2_RE_SEC-10_local,10,10.0,2.0,62.0,31.4,32.4
MU-068_1_E2_RE_SEC-10_local,11,11.0,2.0,59.2,35.4,34.2
