section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-068_1_E2_RE_SEC-09_local,1,1.0,2.0,117.9,108.8,105.6
MU-068_1_E2_RE_SEC-09_local,2,2.0,2.0,108.3,100.4,99.1
MU-068_1_E2_RE_SEC-09_local,3,3.0,2.0,106.0,103.8,103.6
MU-068_1_E2_RE_SEC-09_local,4,4.0,2.0,106.0,107.4,107.4
MU-068_1_E2_RE_SEC-09_local,5,5.0,2.0,106.5,98.5,105.4
MU-068_1_E2_RE_SEC-09_local,6,6.0,2.0,103.5,62.2,66.0
MU-068_1_E2_RE_SEC-09_local,7,7.0,2.0,95.5,41.2,38.0
MU-068_1_E2_RE_SEC-09_local,8,8.0,2.0,88.4,42.3,45.4
MU-068_1_E2_RE_SEC-09_local,9,9.0,2.0,83.4,48.2,47.8
MU-068_1_E2_RE_SEC-09_local,10,10.0,2.0,79.9,47.2,45.2
MU-068_1_E2_RE_SEC-09_local,11,11.0,2.0,76.3,40.4,41.1
