section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-068_1_E2_RE_SEC-06_local,1,1.0,2.0,83.2,65.7,68.2
MU-068_1_E2_RE_SEC-06_local,2,2.0,2.0,64.9,50.6,50.9
MU-068_1_E2_RE_SEC-06_local,3,3.0,2.0,60.6,54.6,54.9
MU-068_1_E2_RE_SEC-06_local,4,4.0,2.0,59.6,57.7,56.9
MU-068_1_E2_RE_SEC-06_local,5,5.0,2.0,59.4,61.5,61.6
MU-068_1_E2_RE_SEC-06_local,6,6.0,2.0,60.2,64.7,64.2
MU-068_1_E2_RE_SEC-06_local,7,7.0,2.0,60.9,67.9,68.7
MU-068_1_E2_RE_SEC-06_local,8,8.0,2.0,62.2,73.4,73.4
MU-068_1_E2_RE_SEC-06_local,9,9.0,2.0,63.8,75.7,77.9
MU-068_1_E2_RE_SEC-06_local,10,10.0,2.0,64.9,55.1,53.7
MU-068_1_E2_RE_SEC-06_local,11,11.0,2.0,62.2,34.5,34.3
