section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-240_1_E1_RE_SEC-05_local,1,1.0,2.0,66.1,56.6,58.9
MU-240_1_E1_RE_SEC-05_local,2,2.0,2.0,54.7,40.0,42.7
MU-240_1_E1_RE_SEC-05_local,3,3.0,2.0,48.4,43.0,40.6
MU-240_1_E1_RE_SEC-05_local,4,4.0,2.0,48.7,50.0,55.4
MU-240_1_E1_RE_SEC-05_local,5,5.0,2.0,49.1,40.8,36.5
MU-240_1_E1_RE_SEC-05_local,6,6.0,2.0,46.0,31.7,32.5
MU-240_1_E1_RE_SEC-05_local,7,7.0,2.0,44.1,31.1,31.2
MU-240_1_E1_RE_SEC-05_local,8,8.0,2.0,42.2,32.0,32.1
MU-240_1_E1_RE_SEC-05_local,9,9.0,2.0,41.3,33.7,33.3
MU-240_1_E1_RE_SEC-05_local,10,10.0,2.0,40.4,33.0,33.4
MU-240_1_E1_RE_SEC-05_local,11,11.0,2.0,39.7,32.8,33.2
