section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-260_1_E2_RE_SEC-05_local,1,1.0,2.0,98.6,86.9,84.9
MU-260_1_E2_RE_SEC-05_local,2,2.0,2.0,86.0,79.8,74.9
MU-260_1_E2_RE_SEC-05_local,3,3.0,2.0,86.0,81.5,85.8
MU-260_1_E2_RE_SEC-05_local,4,4.0,2.0,83.8,77.5,73.2
MU-260_1_E2_RE_SEC-05_local,5,5.0,2.0,82.6,82.8,83.6
MU-260_1_E2_RE_SEC-05_local,6,6.0,2.0,83.4,86.1,87.8
MU-260_1_E2_RE_SEC-05_local,7,7.0,2.0,83.6,71.4,71.9
MU-260_1_E2_RE_SEC-05_local,8,8.0,2.0,80.4,55.3,54.9
MU-260_1_E2_RE_SEC-05_local,9,9.0,2.0,77.3,50.2,50.6
MU-260_1_E2_RE_SEC-05_local,10,10.0,2.0,74.4,47.7,47.2
MU-260_1_E2_RE_SEC-05_local,11,11.0,2.0,71.9,46.4,45.7
