section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-006_1_E1_RE_SEC-08_local,1,1.0,2.0,99.8,87.1,85.0
R-006_1_E1_RE_SEC-08_local,2,2.0,2.0,86.1,68.9,64.0
R-006_1_E1_RE_SEC-08_local,3,3.0,2.0,78.6,57.9,62.3
R-006_1_E1_RE_SEC-08_local,4,4.0,2.0,71.9,64.1,59.1
R-006_1_E1_RE_SEC-08_local,5,5.0,2.0,73.0,87.8,85.2
R-006_1_E1_RE_SEC-08_local,6,6.0,2.0,77.4,101.1,108.0
R-006_1_E1_RE_SEC-08_local,7,7.0,2.0,81.1,87.8,79.3
R-006_1_E1_RE_SEC-08_local,8,8.0,2.0,80.0,63.5,70.8
R-006_1_E1_RE_SEC-08_local,9,9.0,2.0,77.1,43.3,40.6
R-006_1_E1_RE_SEC-08_local,10,10.0,2.0,72.6,33.5,32.9
R-006_1_E1_RE_SEC-08_local,11,11.0,2.0,68.9,31.9,32.0
