section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-069_1_E1_RE_SEC-06_local,1,1.0,2.0,78.3,65.3,72.0
MU-069_1_E1_RE_SEC-06_local,2,2.0,2.0,64.0,42.6,42.4
MU-069_1_E1_RE_SEC-06_local,3,3.0,2.0,54.1,34.9,34.6
MU-069_1_E1_RE_SEC-06_local,4,4.0,2.0,49.2,31.6,31.8
MU-069_1_E1_RE_SEC-06_local,5,5.0,2.0,45.0,28.4,28.5
MU-069_1_E1_RE_SEC-06_local,6,6.0,2.0,42.2,28.6,29.8
MU-069_1_E1_RE_SEC-06_local,7,7.0,2.0,40.2,30.2,29.0
MU-069_1_E1_RE_SEC-06_local,8,8.0,2.0,39.1,34.0,34.0
MU-069_1_E1_RE_SEC-06_local,9,9.0,2.0,38.8,35.7,36.1
MU-069_1_E1_RE_SEC-06_local,10,10.0,2.0,38.4,38.7,37.1
