section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-237_1_E2_RE_SEC-05_local,1,1.0,2.0,108.2,105.2,102.4
MU-237_1_E2_RE_SEC-05_local,2,2.0,2.0,104.7,102.4,102.2
MU-237_1_E2_RE_SEC-05_local,3,3.0,2.0,104.3,84.9,85.3
MU-237_1_E2_RE_SEC-05_local,4,4.0,2.0,94.9,62.9,60.4
MU-237_1_E2_RE_SEC-05_local,5,5.0,2.0,88.2,61.0,60.1
MU-237_1_E2_RE_SEC-05_local,6,6.0,2.0,83.3,61.9,62.5
MU-237_1_E2_RE_SEC-05_local,7,7.0,2.0,80.4,62.8,62.6
MU-237_1_E2_RE_SEC-05_local,8,8.0,2.0,78.0,63.1,63.7
MU-237_1_E2_RE_SEC-05_local,9,9.0,2.0,76.4,65.8,65.4
MU-237_1_E2_RE_SEC-05_local,10,10.0,2.0,75.5,61.8,65.9
MU-237_1_E2_RE_SEC-05_local,11,11.0,2.0,73.7,20.1,21.3
