section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-099_1_E2_RE_SEC-08_local,1,1.0,2.0,78.9,74.1,72.7
MU-099_1_E2_RE_SEC-08_local,2,2.0,2.0,73.3,68.6,68.4
MU-099_1_E2_RE_SEC-08_local,3,3.0,2.0,71.9,72.6,73.5
MU-099_1_E2_RE_SEC-08_local,4,4.0,2.0,73.0,81.9,81.2
MU-099_1_E2_RE_SEC-08_local,5,5.0,2.0,75.9,81.5,81.4
MU-099_1_E2_RE_SEC-08_local,6,6.0,2.0,75.9,81.9,81.9
MU-099_1_E2_RE_SEC-08_local,7,7.0,2.0,77.6,90.1,90.9
MU-099_1_E2_RE_SEC-08_local,8,8.0,2.0,79.3,103.7,100.6
MU-099_1_E2_RE_SEC-08_local,9,9.0,2.0,83.3,100.2,104.5
MU-099_1_E2_RE_SEC-08_local,10,10.0,2.0,83.3,75.1,72.6
MU-099_1_E2_RE_SEC-08_local,11,11.0,2.0,81.8,52.5,57.2
