section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-199_1_E2_RE_SEC-09_local,1,1.0,2.0,105.1,90.0,88.2
BU-199_1_E2_RE_SEC-09_local,2,2.0,2.0,89.3,76.9,78.3
BU-199_1_E2_RE_SEC-09_local,3,3.0,2.0,85.6,65.1,61.2
BU-199_1_E2_RE_SEC-09_local,4,4.0,2.0,77.0,56.5,56.7
BU-199_1_E2_RE_SEC-09_local,5,5.0,2.0,73.8,59.6,59.2
BU-199_1_E2_RE_SEC-09_local,6,6.0,2.0,71.0,59.9,59.8
BU-199_1_E2_RE_SEC-09_local,7,7.0,2.0,69.7,63.5,63.0
BU-199_1_E2_RE_SEC-09_local,8,8.0,2.0,69.1,65.0,65.1
BU-199_1_E2_RE_SEC-09_local,9,9.0,2.0,68.6,68.1,67.3
BU-199_1_E2_RE_SEC-09_local,10,10.0,2.0,68.8,69.6,72.1
BU-199_1_E2_RE_SEC-09_local,11,11.0,2.0,68.7,55.6,59.7
