section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-086_1_E1_RE_SEC-01_local,1,1.0,2.0,69.6,64.9,78.0
BU-086_1_E1_RE_SEC-01_local,2,2.0,2.0,62.7,53.3,52.2
BU-086_1_E1_RE_SEC-01_local,3,3.0,2.0,58.6,49.2,50.0
BU-086_1_E1_RE_SEC-01_local,4,4.0,2.0,55.8,45.6,47.4
BU-086_1_E1_RE_SEC-01_local,5,5.0,2.0,53.3,37.4,36.7
BU-086_1_E1_RE_SEC-01_local,6,6.0,2.0,49.6,35.6,35.6
BU-086_1_E1_RE_SEC-01_local,7,7.0,2.0,48.2,30.9,30.5
BU-086_1_E1_RE_SEC-01_local,8,8.0,2.0,45.0,22.4,23.1
BU-086_1_E1_RE_SEC-01_local,9,9.0,2.0,42.6,21.2,21.0
BU-086_1_E1_RE_SEC-01_local,10,10.0,2.0,40.3,22.7,23.7
BU-086_1_E1_RE_SEC-01_local,11,11.0,2.0,39.0,33.4,30.1
