section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-008_1_E2_RE_SEC-09_local,1,1.0,2.0,141.5,148.9,143.2
R-008_1_E2_RE_SEC-09_local,2,2.0,2.0,148.5,166.4,166.8
R-008_1_E2_RE_SEC-09_local,3,3.0,2.0,158.6,176.4,175.8
R-008_1_E2_RE_SEC-09_local,4,4.0,2.0,166.7,175.6,171.4
R-008_1_E2_RE_SEC-09_local,5,5.0,2.0,169.2,178.6,174.5
R-008_1_E2_RE_SEC-09_local,6,6.0,2.0,170.9,177.5,176.4
R-008_1_E2_RE_SEC-09_local,7,7.0,2.0,171.8,160.7,157.4
R-008_1_E2_RE_SEC-09_local,8,8.0,2.0,168.3,136.5,135.6
R-008_1_E2_RE_SEC-09_local,9,9.0,2.0,163.8,133.6,132.7
R-008_1_E2_RE_SEC-09_local,10,10.0,2.0,161.4,131.9,132.5
R-008_1_E2_RE_SEC-09_local,11,11.0,2.0,157.7,121.8,121.7
