section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-099_1_E3_RE_SEC-10_local,1,1.0,2.0,110.4,88.4,89.4
MU-099_1_E3_RE_SEC-10_local,2,2.0,2.0,87.1,56.7,56.9
MU-099_1_E3_RE_SEC-10_local,3,3.0,2.0,72.9,50.0,48.4
MU-099_1_E3_RE_SEC-10_local,4,4.0,2.0,67.2,51.9,52.9
MU-099_1_E3_RE_SEC-10_local,5,5.0,2.0,63.9,49.6,50.2
MU-099_1_E3_RE_SEC-10_local,6,6.0,2.0,61.1,48.7,48.7
MU-099_1_E3_RE_SEC-10_local,7,7.0,2.0,59.4,47.5,49.3
MU-099_1_E3_RE_SEC-10_local,8,8.0,2.0,57.6,43.5,43.5
MU-099_1_E3_RE_SEC-10_local,9,9.0,2.0,55.7,35.5,36.0
MU-099_1_E3_RE_SEC-10_local,10,10.0,2.0,53.0,27.8,26.7
MU-099_1_E3_RE_SEC-10_local,11,11.0,2.0,50.6,14.9,16.1
MU-099_1_E3_RE_SEC-10_local,12,12.0,2.0,46.6,34.0,45.2
