section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-099_1_E3_RE_SEC-07_local,1,1.0,2.0,138.7,131.8,129.7
MU-099_1_E3_RE_SEC-07_local,2,2.0,2.0,131.4,123.5,123.4
MU-099_1_E3_RE_SEC-07_local,3,3.0,2.0,128.4,120.4,120.8
MU-099_1_E3_RE_SEC-07_local,4,4.0,2.0,125.9,117.9,118.1
MU-099_1_E3_RE_SEC-07_local,5,5.0,2.0,124.1,116.1,115.9
MU-099_1_E3_RE_SEC-07_local,6,6.0,2.0,122.6,113.3,113.2
MU-099_1_E3_RE_SEC-07_local,7,7.0,2.0,121.0,111.0,111.4
MU-099_1_E3_RE_SEC-07_local,8,8.0,2.0,119.6,110.4,109.9
MU-099_1_E3_RE_SEC-07_local,9,9.0,2.0,118.6,72.6,78.9
MU-099_1_E3_RE_SEC-07_local,10,10.0,2.0,112.8,9.4,11.3
MU-099_1_E3_RE_SEC-07_local,11,11.0,2.0,105.9,9.5,11.6
