section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-189_1_E2_RE_SEC-05_local,1,1.0,2.0,72.1,63.5,68.7
BU-189_1_E2_RE_SEC-05_local,2,2.0,2.0,62.7,54.2,53.6
BU-189_1_E2_RE_SEC-05_local,3,3.0,2.0,60.0,55.1,55.9
BU-189_1_E2_RE_SEC-05_local,4,4.0,2.0,58.9,55.2,55.4
BU-189_1_E2_RE_SEC-05_local,5,5.0,2.0,58.0,54.8,54.5
BU-189_1_E2_RE_SEC-05_local,6,6.0,2.0,57.5,54.6,54.9
BU-189_1_E2_RE_SEC-05_local,7,7.0,2.0,57.0,35.1,38.5
BU-189_1_E2_RE_SEC-05_local,8,8.0,2.0,52.6,8.1,10.8
BU-189_1_E2_RE_SEC-05_local,9,9.0,2.0,45.2,18.4,17.7
BU-189_1_E2_RE_SEC-05_local,10,10.0,2.0,39.2,15.3,15.7
BU-189_1_E2_RE_SEC-05_local,11,11.0,2.0,33.9,15.6,15.0
