section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-066_1_E3_RE_SEC-06_local,1,1.0,2.0,113.0,112.7,113.4
MU-066_1_E3_RE_SEC-06_local,2,2.0,2.0,112.3,105.7,105.6
MU-066_1_E3_RE_SEC-06_local,3,3.0,2.0,108.0,88.0,88.1
MU-066_1_E3_RE_SEC-06_local,4,4.0,2.0,100.0,74.9,73.7
MU-066_1_E3_RE_SEC-06_local,5,5.0,2.0,94.7,75.4,74.7
MU-066_1_E3_RE_SEC-06_local,6,6.0,2.0,91.8,72.9,72.3
MU-066_1_E3_RE_SEC-06_local,7,7.0,2.0,88.4,69.5,70.3
MU-066_1_E3_RE_SEC-06_local,8,8.0,2.0,86.1,72.4,71.5
MU-066_1_E3_RE_SEC-06_local,9,9.0,2.0,84.8,70.4,71.1
MU-066_1_E3_RE_SEC-06_local,10,10.0,2.0,82.9,63.6,63.7
