section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-001_1_E3_RE_SEC-10_local,1,1.0,2.0,177.1,162.3,164.6
R-001_1_E3_RE_SEC-10_local,2,2.0,2.0,161.9,148.8,143.0
R-001_1_E3_RE_SEC-10_local,3,3.0,2.0,158.3,150.9,157.3
R-001_1_E3_RE_SEC-10_local,4,4.0,2.0,156.4,151.4,147.1
R-001_1_E3_RE_SEC-10_local,5,5.0,2.0,155.5,144.4,148.1
R-001_1_E3_RE_SEC-10_local,6,6.0,2.0,152.3,143.1,141.5
R-001_1_E3_RE_SEC-10_local,7,7.0,2.0,152.0,139.3,144.5
R-001_1_E3_RE_SEC-10_local,8,8.0,2.0,149.1,125.4,124.5
R-001_1_E3_RE_SEC-10_local,9,9.0,2.0,146.2,88.3,89.5
R-001_1_E3_RE_SEC-10_local,10,10.0,2.0,137.7,22.0,23.0
R-001_1_E3_RE_SEC-10_local,11,11.0,2.0,127.3,40.1,37.9
R-001_1_E3_RE_SEC-10_local,12,12.0,2.0,116.7,82.6,86.2
R-001_1_E3_RE_SEC-10_local,13,13.0,2.0,104.9,67.9,66.6
R-001_1_E3_RE_SEC-10_local,14,14.0,2.0,93.2,51.4,46.0
R-001_1_E3_RE_SEC-10_local,15,15.0,2.0,83.1,43.4,41.7
R-001_1_E3_RE_SEC-10_local,16,16.0,2.0,74.3,57.8,58.4
R-001_1_E3_RE_SEC-10_local,17,17.0,2.0,64.3,70.3,68.2
