section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-001_1_E3_RE_SEC-05_local,1,1.0,2.0,123.4,117.4,116.3
R-001_1_E3_RE_SEC-05_local,2,2.0,2.0,116.6,105.7,105.3
R-001_1_E3_RE_SEC-05_local,3,3.0,2.0,111.6,101.7,101.5
R-001_1_E3_RE_SEC-05_local,4,4.0,2.0,109.0,102.9,103.9
R-001_1_E3_RE_SEC-05_local,5,5.0,2.0,108.1,103.0,102.0
R-001_1_E3_RE_SEC-05_local,6,6.0,2.0,107.0,100.9,101.4
R-001_1_E3_RE_SEC-05_local,7,7.0,2.0,106.0,102.5,102.8
R-001_1_E3_RE_SEC-05_local,8,8.0,2.0,105.9,107.3,108.0
R-001_1_E3_RE_SEC-05_local,9,9.0,2.0,106.3,110.3,110.0
R-001_1_E3_RE_SEC-05_local,10,10.0,2.0,106.8,112.3,112.4
R-001_1_E3_RE_SEC-05_local,11,11.0,2.0,107.4,112.1,113.3
