section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-075_1_E2_RE_SEC-06_local,1,1.0,2.0,135.1,116.1,114.5
BU-075_1_E2_RE_SEC-06_local,2,2.0,2.0,115.7,104.2,102.0
BU-075_1_E2_RE_SEC-06_local,3,3.0,2.0,114.6,97.8,88.8
BU-075_1_E2_RE_SEC-06_local,4,4.0,2.0,107.1,86.8,88.9
BU-075_1_E2_RE_SEC-06_local,5,5.0,2.0,103.9,92.6,90.5
BU-075_1_E2_RE_SEC-06_local,6,6.0,2.0,101.9,108.6,114.0
BU-075_1_E2_RE_SEC-06_local,7,7.0,2.0,104.7,104.7,102.4
BU-075_1_E2_RE_SEC-06_local,8,8.0,2.0,102.2,86.3,89.6
BU-075_1_E2_RE_SEC-06_local,9,9.0,2.0,100.4,80.7,74.7
BU-075_1_E2_RE_SEC-06_local,10,10.0,2.0,97.8,85.7,90.2
BU-075_1_E2_RE_SEC-06_local,11,11.0,2.0,97.7,90.7,88.8
