section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-268_1_E1_RE_SEC-07_local,1,1.0,2.0,121.4,112.0,108.4
MU-268_1_E1_RE_SEC-07_local,2,2.0,2.0,111.6,89.1,89.1
MU-268_1_E1_RE_SEC-07_local,3,3.0,2.0,99.7,78.7,77.7
MU-268_1_E1_RE_SEC-07_local,4,4.0,2.0,94.7,82.1,82.5
MU-268_1_E1_RE_SEC-07_local,5,5.0,2.0,92.3,97.7,101.6
MU-268_1_E1_RE_SEC-07_local,6,6.0,2.0,95.7,105.4,111.9
MU-268_1_E1_RE_SEC-07_local,7,7.0,2.0,96.0,88.3,82.8
MU-268_1_E1_RE_SEC-07_local,8,8.0,2.0,93.8,65.9,72.8
MU-268_1_E1_RE_SEC-07_local,9,9.0,2.0,89.9,52.5,51.1
MU-268_1_E1_RE_SEC-07_local,10,10.0,2.0,86.0,54.8,53.3
