section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-069_1_E2_RE_SEC-09_local,1,1.0,2.0,99.9,94.6,88.6
MU-069_1_E2_RE_SEC-09_local,2,2.0,2.0,93.1,83.8,85.5
MU-069_1_E2_RE_SEC-09_local,3,3.0,2.0,89.1,78.1,77.9
MU-069_1_E2_RE_SEC-09_local,4,4.0,2.0,85.6,77.2,76.9
MU-069_1_E2_RE_SEC-09_local,5,5.0,2.0,84.2,83.0,84.3
MU-069_1_E2_RE_SEC-09_local,6,6.0,2.0,84.7,82.9,82.9
MU-069_1_E2_RE_SEC-09_local,7,7.0,2.0,83.8,72.1,71.1
MU-069_1_E2_RE_SEC-09_local,8,8.0,2.0,81.5,64.9,65.6
MU-069_1_E2_RE_SEC-09_local,9,9.0,2.0,79.6,63.1,61.9
MU-069_1_E2_RE_SEC-09_local,10,10.0,2.0,77.8,69.8,70.5
MU-069_1_E2_RE_SEC-09_local,11,11.0,2.0,77.8,58.7,55.3
