section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-069_1_E2_RE_SEC-07_local,1,1.0,2.0,80.2,78.4,76.3
MU-069_1_E2_RE_SEC-07_local,2,2.0,2.0,77.9,70.2,70.1
MU-069_1_E2_RE_SEC-07_local,3,3.0,2.0,73.4,58.0,57.6
MU-069_1_E2_RE_SEC-07_local,4,4.0,2.0,68.1,51.9,50.5
MU-069_1_E2_RE_SEC-07_local,5,5.0,2.0,64.7,52.7,52.5
MU-069_1_E2_RE_SEC-07_local,6,6.0,2.0,62.7,54.7,53.5
MU-069_1_E2_RE_SEC-07_local,7,7.0,2.0,61.9,62.7,62.0
MU-069_1_E2_RE_SEC-07_local,8,8.0,2.0,62.7,70.2,71.9
MU-069_1_E2_RE_SEC-07_local,9,9.0,2.0,63.7,73.8,72.9
MU-069_1_E2_RE_SEC-07_local,10,10.0,2.0,64.9,76.8,76.2
MU-069_1_E2_RE_SEC-07_local,11,11.0,2.0,66.2,77.6,77.4
