section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-046_1_E2_RE_SEC-04_local,1,1.0,2.0,121.9,123.7,116.3
MU-046_1_E2_RE_SEC-04_local,2,2.0,2.0,123.3,125.9,126.1
MU-046_1_E2_RE_SEC-04_local,3,3.0,2.0,124.6,132.2,130.3
MU-046_1_E2_RE_SEC-04_local,4,4.0,2.0,127.8,153.0,150.8
MU-046_1_E2_RE_SEC-04_local,5,5.0,2.0,135.7,179.5,179.4
MU-046_1_E2_RE_SEC-04_local,6,6.0,2.0,144.7,179.6,176.1
MU-046_1_E2_RE_SEC-04_local,7,7.0,2.0,148.2,136.3,130.2
MU-046_1_E2_RE_SEC-04_local,8,8.0,2.0,142.7,94.6,95.2
MU-046_1_E2_RE_SEC-04_local,9,9.0,2.0,135.7,83.0,83.4
MU-046_1_E2_RE_SEC-04_local,10,10.0,2.0,130.0,85.9,86.9
MU-046_1_E2_RE_SEC-04_local,11,11.0,2.0,125.9,78.7,79.1
MU-046_1_E2_RE_SEC-04_local,12,12.0,2.0,120.6,20.2,19.4
MU-046_1_E2_RE_SEC-04_local,13,13.0,2.0,113.3,29.3,28.8
