section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-259_1_E2_RE_SEC-07_local,1,1.0,2.0,103.4,89.5,80.8
MU-259_1_E2_RE_SEC-07_local,2,2.0,2.0,87.9,61.0,60.2
MU-259_1_E2_RE_SEC-07_local,3,3.0,2.0,74.8,55.1,52.7
MU-259_1_E2_RE_SEC-07_local,4,4.0,2.0,71.2,69.4,74.5
MU-259_1_E2_RE_SEC-07_local,5,5.0,2.0,72.6,78.2,76.3
MU-259_1_E2_RE_SEC-07_local,6,6.0,2.0,73.5,84.6,89.6
MU-259_1_E2_RE_SEC-07_local,7,7.0,2.0,76.1,65.8,65.4
MU-259_1_E2_RE_SEC-07_local,8,8.0,2.0,71.6,38.2,37.9
MU-259_1_E2_RE_SEC-07_local,9,9.0,2.0,67.5,31.8,32.3
MU-259_1_E2_RE_SEC-07_local,10,10.0,2.0,63.5,22.9,22.3
MU-259_1_E2_RE_SEC-07_local,11,11.0,2.0,59.4,21.5,22.4
