section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-090_1_E3_RE_SEC-08_local,1,1.0,2.0,109.0,105.0,100.5
MU-090_1_E3_RE_SEC-08_local,2,2.0,2.0,104.1,95.0,99.2
MU-090_1_E3_RE_SEC-08_local,3,3.0,2.0,99.4,82.4,77.3
MU-090_1_E3_RE_SEC-08_local,4,4.0,2.0,93.2,69.7,69.7
MU-090_1_E3_RE_SEC-08_local,5,5.0,2.0,87.2,63.9,62.8
MU-090_1_E3_RE_SEC-08_local,6,6.0,2.0,83.2,51.3,53.0
MU-090_1_E3_RE_SEC-08_local,7,7.0,2.0,76.8,41.3,40.0
MU-090_1_E3_RE_SEC-08_local,8,8.0,2.0,72.5,46.2,46.3
MU-090_1_E3_RE_SEC-08_local,9,9.0,2.0,69.7,44.1,47.7
MU-090_1_E3_RE_SEC-08_local,10,10.0,2.0,66.7,37.4,34.1
