section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-011_1_E3_RE_SEC-08_local,1,1.0,2.0,127.2,108.6,103.2
BU-011_1_E3_RE_SEC-08_local,2,2.0,2.0,108.0,88.0,83.0
BU-011_1_E3_RE_SEC-08_local,3,3.0,2.0,100.6,96.3,100.2
BU-011_1_E3_RE_SEC-08_local,4,4.0,2.0,101.9,104.8,104.2
BU-011_1_E3_RE_SEC-08_local,5,5.0,2.0,102.3,97.9,97.3
BU-011_1_E3_RE_SEC-08_local,6,6.0,2.0,100.6,63.8,67.2
BU-011_1_E3_RE_SEC-08_local,7,7.0,2.0,92.0,12.3,171.2
BU-011_1_E3_RE_SEC-08_local,8,8.0,2.0,81.7,1.9,1.6
BU-011_1_E3_RE_SEC-08_local,9,9.0,2.0,73.1,5.7,6.0
BU-011_1_E3_RE_SEC-08_local,10,10.0,2.0,66.0,9.6,9.9
BU-011_1_E3_RE_SEC-08_local,11,11.0,2.0,60.2,9.0,8.8
