section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-085_1_E2_RE_SEC-02_local,1,1.0,2.0,112.6,89.4,84.7
BU-085_1_E2_RE_SEC-02_local,2,2.0,2.0,88.1,67.7,71.8
BU-085_1_E2_RE_SEC-02_local,3,3.0,2.0,82.6,53.8,51.2
BU-085_1_E2_RE_SEC-02_local,4,4.0,2.0,70.9,40.5,44.2
BU-085_1_E2_RE_SEC-02_local,5,5.0,2.0,65.3,46.4,44.3
BU-085_1_E2_RE_SEC-02_local,6,6.0,2.0,62.5,55.5,54.6
BU-085_1_E2_RE_SEC-02_local,7,7.0,2.0,62.3,54.8,58.3
BU-085_1_E2_RE_SEC-02_local,8,8.0,2.0,60.5,34.4,35.8
BU-085_1_E2_RE_SEC-02_local,9,9.0,2.0,56.2,19.4,161.4
BU-085_1_E2_RE_SEC-02_local,10,10.0,2.0,52.1,14.9,14.4
BU-085_1_E2_RE_SEC-02_local,11,11.0,2.0,48.4,10.4,11.2
