section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-010_1_E2_RE_SEC-04_local,1,1.0,2.0,91.8,78.3,79.1
R-010_1_E2_RE_SEC-04_local,2,2.0,2.0,78.1,62.6,61.2
R-010_1_E2_RE_SEC-04_local,3,3.0,2.0,71.8,62.6,61.7
R-010_1_E2_RE_SEC-04_local,4,4.0,2.0,70.1,68.9,69.9
R-010_1_E2_RE_SEC-04_local,5,5.0,2.0,70.6,56.6,61.6
R-010_1_E2_RE_SEC-04_local,6,6.0,2.0,65.7,31.7,26.7
R-010_1_E2_RE_SEC-04_local,7,7.0,2.0,59.8,26.2,25.2
R-010_1_E2_RE_SEC-04_local,8,8.0,2.0,55.8,26.5,27.2
R-010_1_E2_RE_SEC-04_local,9,9.0,2.0,52.0,15.4,158.5
R-010_1_E2_RE_SEC-04_local,10,10.0,2.0,47.5,0.3,2.9
R-010_1_E2_RE_SEC-04_local,11,11.0,2.0,43.2,5.6,4.4
