section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-010_1_E2_RE_SEC-05_local,1,1.0,2.0,101.3,89.1,88.0
R-010_1_E2_RE_SEC-05_local,2,2.0,2.0,88.2,72.5,73.4
R-010_1_E2_RE_SEC-05_local,3,3.0,2.0,81.6,65.2,66.7
R-010_1_E2_RE_SEC-05_local,4,4.0,2.0,76.8,42.1,40.4
R-010_1_E2_RE_SEC-05_local,5,5.0,2.0,66.5,23.3,23.1
R-010_1_E2_RE_SEC-05_local,6,6.0,2.0,58.9,23.1,23.3
R-010_1_E2_RE_SEC-05_local,7,7.0,2.0,53.5,24.6,24.3
R-010_1_E2_RE_SEC-05_local,8,8.0,2.0,49.8,26.2,26.4
R-010_1_E2_RE_SEC-05_local,9,9.0,2.0,47.0,25.3,26.4
R-010_1_E2_RE_SEC-05_local,10,10.0,2.0,44.5,8.9,8.2
R-010_1_E2_RE_SEC-05_local,11,11.0,2.0,39.9,5.3,6.7
