section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-010_1_E2_RE_SEC-09_local,1,1.0,2.0,94.2,88.5,86.8
R-010_1_E2_RE_SEC-09_local,2,2.0,2.0,87.6,79.3,79.8
R-010_1_E2_RE_SEC-09_local,3,3.0,2.0,83.7,70.3,71.0
R-010_1_E2_RE_SEC-09_local,4,4.0,2.0,78.7,61.2,60.6
R-010_1_E2_RE_SEC-09_local,5,5.0,2.0,74.5,57.5,57.1
R-010_1_E2_RE_SEC-09_local,6,6.0,2.0,71.6,55.7,54.3
R-010_1_E2_RE_SEC-09_local,7,7.0,2.0,69.0,54.4,55.7
R-010_1_E2_RE_SEC-09_local,8,8.0,2.0,67.1,41.9,45.1
R-010_1_E2_RE_SEC-09_local,9,9.0,2.0,63.2,22.8,162.6
R-010_1_E2_RE_SEC-09_local,10,10.0,2.0,58.4,17.9,22.6
R-010_1_E2_RE_SEC-09_local,11,11.0,2.0,54.8,17.0,16.2
