section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-007_1_E2_RE_SEC-02_local,1,1.0,2.0,128.6,120.0,109.8
MU-007_1_E2_RE_SEC-02_local,2,2.0,2.0,119.4,121.7,129.0
MU-007_1_E2_RE_SEC-02_local,3,3.0,2.0,124.0,111.5,110.5
MU-007_1_E2_RE_SEC-02_local,4,4.0,2.0,115.3,89.2,95.1
MU-007_1_E2_RE_SEC-02_local,5,5.0,2.0,109.4,84.5,78.0
MU-007_1_E2_RE_SEC-02_local,6,6.0,2.0,104.3,88.4,88.7
MU-007_1_E2_RE_SEC-02_local,7,7.0,2.0,102.7,67.7,73.5
MU-007_1_E2_RE_SEC-02_local,8,8.0,2.0,96.6,30.3,18.2
MU-007_1_E2_RE_SEC-02_local,9,9.0,2.0,89.3,31.2,32.0
MU-007_1_E2_RE_SEC-02_local,10,10.0,2.0,83.1,20.8,21.2
MU-007_1_E2_RE_SEC-02_local,11,11.0,2.0,75.5,9.6,7.3
MU-007_1_E2_RE_SEC-02_local,12,12.0,2.0,69.5,10.5,12.5
MU-007_1_E2_RE_SEC-02_local,13,13.0,2.0,65.3,4.3,7.9
