section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-272_1_E2_RE_SEC-07_local,1,1.0,2.0,147.0,144.0,141.9
MU-272_1_E2_RE_SEC-07_local,2,2.0,2.0,143.3,142.9,142.8
MU-272_1_E2_RE_SEC-07_local,3,3.0,2.0,144.3,144.3,144.7
MU-272_1_E2_RE_SEC-07_local,4,4.0,2.0,143.8,138.3,140.1
MU-272_1_E2_RE_SEC-07_local,5,5.0,2.0,141.9,145.0,149.0
MU-272_1_E2_RE_SEC-07_local,6,6.0,2.0,144.2,143.8,143.8
MU-272_1_E2_RE_SEC-07_local,7,7.0,2.0,142.4,134.1,130.1
MU-272_1_E2_RE_SEC-07_local,8,8.0,2.0,141.7,130.0,130.7
MU-272_1_E2_RE_SEC-07_local,9,9.0,2.0,139.7,128.8,129.0
MU-272_1_E2_RE_SEC-07_local,10,10.0,2.0,139.1,127.1,129.6
MU-272_1_E2_RE_SEC-07_local,11,11.0,2.0,137.4,103.2,105.0
