section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-012_1_E3_RE_SEC-01_local,1,1.0,2.0,80.2,56.7,63.0
BU-012_1_E3_RE_SEC-01_local,2,2.0,2.0,56.2,29.3,26.8
BU-012_1_E3_RE_SEC-01_local,3,3.0,2.0,45.0,43.2,52.0
BU-012_1_E3_RE_SEC-01_local,4,4.0,2.0,49.8,45.9,150.2
BU-012_1_E3_RE_SEC-01_local,5,5.0,2.0,46.3,16.6,18.9
BU-012_1_E3_RE_SEC-01_local,6,6.0,2.0,41.5,2.3,0.7
BU-012_1_E3_RE_SEC-01_local,7,7.0,2.0,34.7,0.1,2.7
BU-012_1_E3_RE_SEC-01_local,8,8.0,2.0,30.5,2.5,3.5
BU-012_1_E3_RE_SEC-01_local,9,9.0,2.0,25.9,5.2,5.2
BU-012_1_E3_RE_SEC-01_local,10,10.0,2.0,23.0,0.6,0.3
BU-012_1_E3_RE_SEC-01_local,11,11.0,2.0,21.0,5.2,4.9
