section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-012_1_E3_RE_SEC-10_local,1,1.0,2.0,106.1,88.7,92.1
BU-012_1_E3_RE_SEC-10_local,2,2.0,2.0,87.9,76.0,73.3
BU-012_1_E3_RE_SEC-10_local,3,3.0,2.0,86.8,83.8,84.5
BU-012_1_E3_RE_SEC-10_local,4,4.0,2.0,86.0,70.2,69.5
BU-012_1_E3_RE_SEC-10_local,5,5.0,2.0,80.1,53.9,54.5
BU-012_1_E3_RE_SEC-10_local,6,6.0,2.0,74.8,49.1,49.4
BU-012_1_E3_RE_SEC-10_local,7,7.0,2.0,71.1,46.3,51.2
BU-012_1_E3_RE_SEC-10_local,8,8.0,2.0,67.8,38.2,34.7
BU-012_1_E3_RE_SEC-10_local,9,9.0,2.0,63.8,32.5,32.3
BU-012_1_E3_RE_SEC-10_local,10,10.0,2.0,60.5,30.3,30.6
BU-012_1_E3_RE_SEC-10_local,11,11.0,2.0,57.6,23.7,23.9
