section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-023_1_E3_RE_SEC-08_local,1,1.0,2.0,109.2,107.0,104.3
MU-023_1_E3_RE_SEC-08_local,2,2.0,2.0,106.6,102.7,102.4
MU-023_1_E3_RE_SEC-08_local,3,3.0,2.0,104.8,100.8,100.3
MU-023_1_E3_RE_SEC-08_local,4,4.0,2.0,103.7,102.5,102.0
MU-023_1_E3_RE_SEC-08_local,5,5.0,2.0,103.9,106.1,106.8
MU-023_1_E3_RE_SEC-08_local,6,6.0,2.0,104.5,97.3,101.5
MU-023_1_E3_RE_SEC-08_local,7,7.0,2.0,102.0,66.7,66.4
MU-023_1_E3_RE_SEC-08_local,8,8.0,2.0,95.4,19.5,17.0
MU-023_1_E3_RE_SEC-08_local,9,9.0,2.0,85.8,24.9,31.2
MU-023_1_E3_RE_SEC-08_local,10,10.0,2.0,74.7,30.5,33.1
MU-023_1_E3_RE_SEC-08_local,11,11.0,2.0,65.6,13.9,166.0
