section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-067_1_E1_RE_SEC-06_local,1,1.0,2.0,90.1,78.7,83.9
MU-067_1_E1_RE_SEC-06_local,2,2.0,2.0,77.2,54.7,54.4
MU-067_1_E1_RE_SEC-06_local,3,3.0,2.0,66.0,52.1,49.7
MU-067_1_E1_RE_SEC-06_local,4,4.0,2.0,64.4,57.7,59.5
MU-067_1_E1_RE_SEC-06_local,5,5.0,2.0,62.6,55.8,55.5
MU-067_1_E1_RE_SEC-06_local,6,6.0,2.0,61.5,60.1,59.4
MU-067_1_E1_RE_SEC-06_local,7,7.0,2.0,61.9,63.8,66.9
MU-067_1_E1_RE_SEC-06_local,8,8.0,2.0,62.0,53.9,53.9
MU-067_1_E1_RE_SEC-06_local,9,9.0,2.0,60.1,47.4,47.9
MU-067_1_E1_RE_SEC-06_local,10,10.0,2.0,59.1,50.2,50.3
MU-067_1_E1_RE_SEC-06_local,11,11.0,2.0,58.3,33.6,39.5
