section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-020_1_E1_RE_SEC-05_local,1,1.0,2.0,120.8,105.2,105.9
R-020_1_E1_RE_SEC-05_local,2,2.0,2.0,104.6,78.3,78.5
R-020_1_E1_RE_SEC-05_local,3,3.0,2.0,92.5,47.0,43.9
R-020_1_E1_RE_SEC-05_local,4,4.0,2.0,76.0,19.4,22.7
R-020_1_E1_RE_SEC-05_local,5,5.0,2.0,62.9,3.8,1.9
R-020_1_E1_RE_SEC-05_local,6,6.0,2.0,51.2,4.5,5.2
R-020_1_E1_RE_SEC-05_local,7,7.0,2.0,42.8,3.2,1.1
R-020_1_E1_RE_SEC-05_local,8,8.0,2.0,36.8,6.4,10.6
R-020_1_E1_RE_SEC-05_local,9,9.0,2.0,31.1,7.8,6.1
R-020_1_E1_RE_SEC-05_local,10,10.0,2.0,27.1,4.6,5.6
R-020_1_E1_RE_SEC-05_local,11,11.0,2.0,24.1,3.2,2.4
