section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-190_1_E2_RE_SEC-07_local,1,1.0,2.0,99.2,90.9,85.5
BU-190_1_E2_RE_SEC-07_local,2,2.0,2.0,89.7,76.1,78.4
BU-190_1_E2_RE_SEC-07_local,3,3.0,2.0,83.5,69.9,69.8
BU-190_1_E2_RE_SEC-07_local,4,4.0,2.0,79.8,72.2,67.9
BU-190_1_E2_RE_SEC-07_local,5,5.0,2.0,78.9,78.9,84.0
BU-190_1_E2_RE_SEC-07_local,6,6.0,2.0,79.4,70.0,76.6
BU-190_1_E2_RE_SEC-07_local,7,7.0,2.0,76.4,54.2,51.0
BU-190_1_E2_RE_SEC-07_local,8,8.0,2.0,73.2,43.6,49.4
BU-190_1_E2_RE_SEC-07_local,9,9.0,2.0,69.1,32.3,28.5
BU-190_1_E2_RE_SEC-07_local,10,10.0,2.0,65.0,26.4,26.4
BU-190_1_E2_RE_SEC-07_local,11,11.0,2.0,61.3,23.5,23.9
