section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-019_1_E1_RE_SEC-06_local,1,1.0,2.0,92.4,86.5,78.0
BU-019_1_E1_RE_SEC-06_local,2,2.0,2.0,85.4,83.8,82.3
BU-019_1_E1_RE_SEC-06_local,3,3.0,2.0,86.5,77.1,81.1
BU-019_1_E1_RE_SEC-06_local,4,4.0,2.0,81.3,61.2,59.8
BU-019_1_E1_RE_SEC-06_local,5,5.0,2.0,76.2,57.7,60.0
BU-019_1_E1_RE_SEC-06_local,6,6.0,2.0,73.2,63.4,61.9
BU-019_1_E1_RE_SEC-06_local,7,7.0,2.0,72.4,70.4,71.8
BU-019_1_E1_RE_SEC-06_local,8,8.0,2.0,72.5,75.1,75.5
BU-019_1_E1_RE_SEC-06_local,9,9.0,2.0,73.0,74.1,73.5
BU-019_1_E1_RE_SEC-06_local,10,10.0,2.0,72.8,72.9,73.1
BU-019_1_E1_RE_SEC-06_local,11,11.0,2.0,73.0,65.3,68.8
