section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-017_1_E2_RE_SEC-06_local,1,1.0,2.0,136.9,114.4,111.1
R-017_1_E2_RE_SEC-06_local,2,2.0,2.0,114.2,87.9,85.8
R-017_1_E2_RE_SEC-06_local,3,3.0,2.0,102.2,83.3,85.6
R-017_1_E2_RE_SEC-06_local,4,4.0,2.0,97.5,82.3,82.3
R-017_1_E2_RE_SEC-06_local,5,5.0,2.0,93.7,74.3,75.3
R-017_1_E2_RE_SEC-06_local,6,6.0,2.0,89.2,66.8,65.5
R-017_1_E2_RE_SEC-06_local,7,7.0,2.0,85.5,62.5,63.1
R-017_1_E2_RE_SEC-06_local,8,8.0,2.0,82.2,59.2,58.5
R-017_1_E2_RE_SEC-06_local,9,9.0,2.0,79.3,57.5,58.2
R-017_1_E2_RE_SEC-06_local,10,10.0,2.0,76.9,59.3,58.6
