section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-260_1_E1_RE_SEC-08_local,1,1.0,2.0,132.7,125.3,123.3
MU-260_1_E1_RE_SEC-08_local,2,2.0,2.0,124.2,123.2,126.3
MU-260_1_E1_RE_SEC-08_local,3,3.0,2.0,126.4,119.0,114.9
MU-260_1_E1_RE_SEC-08_local,4,4.0,2.0,121.6,102.6,101.7
MU-260_1_E1_RE_SEC-08_local,5,5.0,2.0,116.8,79.0,85.8
MU-260_1_E1_RE_SEC-08_local,6,6.0,2.0,107.6,54.3,51.5
MU-260_1_E1_RE_SEC-08_local,7,7.0,2.0,99.8,57.4,56.9
MU-260_1_E1_RE_SEC-08_local,8,8.0,2.0,94.9,51.5,56.1
MU-260_1_E1_RE_SEC-08_local,9,9.0,2.0,88.7,38.0,32.5
MU-260_1_E1_RE_SEC-08_local,10,10.0,2.0,83.5,43.2,42.8
MU-260_1_E1_RE_SEC-08_local,11,11.0,2.0,80.2,53.6,55.5
