section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-100_1_E2_RE_SEC-02_local,1,1.0,2.0,87.6,72.5,74.9
BU-100_1_E2_RE_SEC-02_local,2,2.0,2.0,72.2,42.7,39.4
BU-100_1_E2_RE_SEC-02_local,3,3.0,2.0,57.4,22.9,23.1
BU-100_1_E2_RE_SEC-02_local,4,4.0,2.0,46.6,9.5,8.6
BU-100_1_E2_RE_SEC-02_local,5,5.0,2.0,37.4,0.8,0.1
BU-100_1_E2_RE_SEC-02_local,6,6.0,2.0,30.5,3.3,2.5
BU-100_1_E2_RE_SEC-02_local,7,7.0,2.0,26.8,10.4,11.2
BU-100_1_E2_RE_SEC-02_local,8,8.0,2.0,25.0,9.7,10.3
BU-100_1_E2_RE_SEC-02_local,9,9.0,2.0,22.6,0.1,0.4
BU-100_1_E2_RE_SEC-02_local,10,10.0,2.0,19.6,4.3,4.7
BU-100_1_E2_RE_SEC-02_local,11,11.0,2.0,17.4,2.2,2.2
