section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-110_1_E2_RE_SEC-04_local,1,1.0,2.0,74.0,66.4,72.9
BU-110_1_E2_RE_SEC-04_local,2,2.0,2.0,65.6,48.5,49.2
BU-110_1_E2_RE_SEC-04_local,3,3.0,2.0,56.9,41.8,42.2
BU-110_1_E2_RE_SEC-04_local,4,4.0,2.0,53.6,42.4,41.4
BU-110_1_E2_RE_SEC-04_local,5,5.0,2.0,51.0,42.8,44.0
BU-110_1_E2_RE_SEC-04_local,6,6.0,2.0,49.9,40.1,39.5
BU-110_1_E2_RE_SEC-04_local,7,7.0,2.0,47.9,40.1,40.8
BU-110_1_E2_RE_SEC-04_local,8,8.0,2.0,47.4,40.7,40.8
BU-110_1_E2_RE_SEC-04_local,9,9.0,2.0,46.2,39.3,39.0
BU-110_1_E2_RE_SEC-04_local,10,10.0,2.0,45.8,39.7,38.4
BU-110_1_E2_RE_SEC-04_local,11,11.0,2.0,45.0,40.3,40.6
