section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-063_1_E3_RE_SEC-02_local,1,1.0,2.0,128.4,129.2,127.3
MU-063_1_E3_RE_SEC-02_local,2,2.0,2.0,128.8,113.3,112.4
MU-063_1_E3_RE_SEC-02_local,3,3.0,2.0,118.0,78.7,83.8
MU-063_1_E3_RE_SEC-02_local,4,4.0,2.0,107.3,54.7,52.3
MU-063_1_E3_RE_SEC-02_local,5,5.0,2.0,92.2,39.8,40.4
MU-063_1_E3_RE_SEC-02_local,6,6.0,2.0,80.9,36.0,35.2
MU-063_1_E3_RE_SEC-02_local,7,7.0,2.0,72.6,31.5,34.6
MU-063_1_E3_RE_SEC-02_local,8,8.0,2.0,66.0,22.7,21.6
MU-063_1_E3_RE_SEC-02_local,9,9.0,2.0,60.1,17.2,17.6
MU-063_1_E3_RE_SEC-02_local,10,10.0,2.0,55.1,20.1,18.6
MU-063_1_E3_RE_SEC-02_local,11,11.0,2.0,51.7,32.4,30.9
MU-063_1_E3_RE_SEC-02_local,12,12.0,2.0,51.0,51.1,55.9
