section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-063_1_E3_RE_SEC-01_local,1,1.0,2.0,100.4,96.5,96.8
MU-063_1_E3_RE_SEC-01_local,2,2.0,2.0,95.6,69.2,67.5
MU-063_1_E3_RE_SEC-01_local,3,3.0,2.0,80.1,48.2,49.2
MU-063_1_E3_RE_SEC-01_local,4,4.0,2.0,71.4,31.9,33.0
MU-063_1_E3_RE_SEC-01_local,5,5.0,2.0,60.4,21.7,160.3
MU-063_1_E3_RE_SEC-01_local,6,6.0,2.0,54.3,22.7,23.5
MU-063_1_E3_RE_SEC-01_local,7,7.0,2.0,49.2,20.0,18.0
MU-063_1_E3_RE_SEC-01_local,8,8.0,2.0,45.4,23.7,23.7
MU-063_1_E3_RE_SEC-01_local,9,9.0,2.0,43.3,32.4,32.5
MU-063_1_E3_RE_SEC-01_local,10,10.0,2.0,42.7,44.0,43.5
MU-063_1_E3_RE_SEC-01_local,11,11.0,2.0,43.4,41.4,43.4
