section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-073_1_E3_RE_SEC-06_local,1,1.0,2.0,101.1,90.6,84.2
BU-073_1_E3_RE_SEC-06_local,2,2.0,2.0,89.6,80.2,80.6
BU-073_1_E3_RE_SEC-06_local,3,3.0,2.0,86.5,79.7,79.1
BU-073_1_E3_RE_SEC-06_local,4,4.0,2.0,84.5,56.8,58.1
BU-073_1_E3_RE_SEC-06_local,5,5.0,2.0,74.7,39.2,37.1
BU-073_1_E3_RE_SEC-06_local,6,6.0,2.0,69.2,44.1,44.7
BU-073_1_E3_RE_SEC-06_local,7,7.0,2.0,65.2,45.0,43.9
BU-073_1_E3_RE_SEC-06_local,8,8.0,2.0,62.4,48.5,49.5
BU-073_1_E3_RE_SEC-06_local,9,9.0,2.0,61.0,56.6,55.9
BU-073_1_E3_RE_SEC-06_local,10,10.0,2.0,61.0,57.0,58.8
BU-073_1_E3_RE_SEC-06_local,11,11.0,2.0,60.1,64.2,61.3
