section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-073_1_E3_RE_SEC-10_local,1,1.0,2.0,105.5,95.0,87.8
BU-073_1_E3_RE_SEC-10_local,2,2.0,2.0,94.0,86.3,85.9
BU-073_1_E3_RE_SEC-10_local,3,3.0,2.0,92.3,88.4,90.4
BU-073_1_E3_RE_SEC-10_local,4,4.0,2.0,90.9,87.7,86.5
BU-073_1_E3_RE_SEC-10_local,5,5.0,2.0,90.3,92.2,90.9
BU-073_1_E3_RE_SEC-10_local,6,6.0,2.0,91.3,96.2,95.6
BU-073_1_E3_RE_SEC-10_local,7,7.0,2.0,92.0,89.6,91.7
BU-073_1_E3_RE_SEC-10_local,8,8.0,2.0,90.8,82.6,81.8
BU-073_1_E3_RE_SEC-10_local,9,9.0,2.0,89.9,88.7,89.2
BU-073_1_E3_RE_SEC-10_local,10,10.0,2.0,90.4,93.2,93.2
BU-073_1_E3_RE_SEC-10_local,11,11.0,2.0,90.5,92.2,92.1
