section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-086_1_E2_RE_SEC-03_local,1,1.0,2.0,92.2,84.3,81.9
BU-086_1_E2_RE_SEC-03_local,2,2.0,2.0,83.8,68.4,70.5
BU-086_1_E2_RE_SEC-03_local,3,3.0,2.0,76.1,50.4,49.7
BU-086_1_E2_RE_SEC-03_local,4,4.0,2.0,67.0,43.9,41.6
BU-086_1_E2_RE_SEC-03_local,5,5.0,2.0,63.0,52.1,53.3
BU-086_1_E2_RE_SEC-03_local,6,6.0,2.0,61.9,52.5,53.5
BU-086_1_E2_RE_SEC-03_local,7,7.0,2.0,59.9,44.9,46.5
BU-086_1_E2_RE_SEC-03_local,8,8.0,2.0,57.6,44.7,47.0
BU-086_1_E2_RE_SEC-03_local,9,9.0,2.0,56.6,34.7,30.4
BU-086_1_E2_RE_SEC-03_local,10,10.0,2.0,53.0,25.7,25.3
BU-086_1_E2_RE_SEC-03_local,11,11.0,2.0,50.9,30.0,28.0
