section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-288_1_E2_RE_SEC-04_local,1,1.0,2.0,105.4,93.8,94.6
MU-288_1_E2_RE_SEC-04_local,2,2.0,2.0,93.3,87.1,85.1
MU-288_1_E2_RE_SEC-04_local,3,3.0,2.0,92.5,99.7,100.9
MU-288_1_E2_RE_SEC-04_local,4,4.0,2.0,96.4,112.3,113.4
MU-288_1_E2_RE_SEC-04_local,5,5.0,2.0,100.5,97.1,98.6
MU-288_1_E2_RE_SEC-04_local,6,6.0,2.0,96.7,82.7,82.9
MU-288_1_E2_RE_SEC-04_local,7,7.0,2.0,95.4,95.2,98.3
MU-288_1_E2_RE_SEC-04_local,8,8.0,2.0,96.1,101.5,105.6
MU-288_1_E2_RE_SEC-04_local,9,9.0,2.0,96.6,102.6,96.0
MU-288_1_E2_RE_SEC-04_local,10,10.0,2.0,97.4,94.5,97.0
MU-288_1_E2_RE_SEC-04_local,11,11.0,2.0,96.2,74.9,79.1
