section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-069_1_E3_RE_SEC-02_local,1,1.0,2.0,117.1,117.0,114.2
MU-069_1_E3_RE_SEC-02_local,2,2.0,2.0,116.5,114.2,115.1
MU-069_1_E3_RE_SEC-02_local,3,3.0,2.0,115.1,113.8,111.7
MU-069_1_E3_RE_SEC-02_local,4,4.0,2.0,115.1,113.9,117.6
MU-069_1_E3_RE_SEC-02_local,5,5.0,2.0,114.7,86.2,79.3
MU-069_1_E3_RE_SEC-02_local,6,6.0,2.0,106.7,57.6,57.9
MU-069_1_E3_RE_SEC-02_local,7,7.0,2.0,99.4,57.6,57.5
MU-069_1_E3_RE_SEC-02_local,8,8.0,2.0,94.0,61.1,61.5
MU-069_1_E3_RE_SEC-02_local,9,9.0,2.0,90.4,60.5,60.4
MU-069_1_E3_RE_SEC-02_local,10,10.0,2.0,86.7,56.9,56.5
MU-069_1_E3_RE_SEC-02_local,11,11.0,2.0,83.7,41.0,45.9
MU-069_1_E3_RE_SEC-02_local,12,12.0,2.0,78.8,27.2,33.9
MU-069_1_E3_RE_SEC-02_local,13,13.0,2.0,70.4,69.1,73.6
