section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-007_1_E2_RE_SEC-01_local,1,1.0,2.0,118.0,98.8,91.7
R-007_1_E2_RE_SEC-01_local,2,2.0,2.0,98.2,78.5,79.8
R-007_1_E2_RE_SEC-01_local,3,3.0,2.0,90.6,70.7,71.6
R-007_1_E2_RE_SEC-01_local,4,4.0,2.0,83.8,62.2,63.0
R-007_1_E2_RE_SEC-01_local,5,5.0,2.0,78.9,46.9,46.9
R-007_1_E2_RE_SEC-01_local,6,6.0,2.0,71.4,30.8,29.9
R-007_1_E2_RE_SEC-01_local,7,7.0,2.0,65.0,22.4,30.3
R-007_1_E2_RE_SEC-01_local,8,8.0,2.0,59.1,2.9,0.1
R-007_1_E2_RE_SEC-01_local,9,9.0,2.0,51.6,16.1,16.1
R-007_1_E2_RE_SEC-01_local,10,10.0,2.0,44.2,36.1,32.6
R-007_1_E2_RE_SEC-01_local,11,11.0,2.0,36.4,54.2,61.9
R-007_1_E2_RE_SEC-01_local,12,12.0,2.0,28.9,61.1,55.6
