section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-007_1_E2_RE_SEC-05_local,1,1.0,2.0,130.3,111.9,109.1
R-007_1_E2_RE_SEC-05_local,2,2.0,2.0,111.1,93.2,90.3
R-007_1_E2_RE_SEC-05_local,3,3.0,2.0,105.1,103.4,106.6
R-007_1_E2_RE_SEC-05_local,4,4.0,2.0,107.2,108.6,112.4
R-007_1_E2_RE_SEC-05_local,5,5.0,2.0,106.5,97.5,94.7
R-007_1_E2_RE_SEC-05_local,6,6.0,2.0,103.9,102.7,98.6
R-007_1_E2_RE_SEC-05_local,7,7.0,2.0,105.5,110.2,114.5
R-007_1_E2_RE_SEC-05_local,8,8.0,2.0,105.5,96.8,93.6
R-007_1_E2_RE_SEC-05_local,9,9.0,2.0,103.7,82.0,81.9
R-007_1_E2_RE_SEC-05_local,10,10.0,2.0,100.8,77.8,75.9
