section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-007_1_E2_RE_SEC-10_local,1,1.0,2.0,137.4,130.0,127.5
R-007_1_E2_RE_SEC-10_local,2,2.0,2.0,129.6,112.0,114.7
R-007_1_E2_RE_SEC-10_local,3,3.0,2.0,120.6,113.7,109.4
R-007_1_E2_RE_SEC-10_local,4,4.0,2.0,121.9,125.9,132.0
R-007_1_E2_RE_SEC-10_local,5,5.0,2.0,123.0,114.4,113.5
R-007_1_E2_RE_SEC-10_local,6,6.0,2.0,119.4,100.2,95.3
R-007_1_E2_RE_SEC-10_local,7,7.0,2.0,116.2,91.9,97.2
R-007_1_E2_RE_SEC-10_local,8,8.0,2.0,112.2,90.4,86.9
R-007_1_E2_RE_SEC-10_local,9,9.0,2.0,110.5,99.3,98.8
R-007_1_E2_RE_SEC-10_local,10,10.0,2.0,109.6,96.7,103.3
R-007_1_E2_RE_SEC-10_local,11,11.0,2.0,107.9,100.3,99.2
