section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-088_1_E1_RE_SEC-04_local,1,1.0,2.0,52.3,46.6,62.5
BU-088_1_E1_RE_SEC-04_local,2,2.0,2.0,45.5,41.0,40.6
BU-088_1_E1_RE_SEC-04_local,3,3.0,2.0,44.5,44.7,44.8
BU-088_1_E1_RE_SEC-04_local,4,4.0,2.0,45.1,40.0,43.7
BU-088_1_E1_RE_SEC-04_local,5,5.0,2.0,42.7,22.7,18.9
BU-088_1_E1_RE_SEC-04_local,6,6.0,2.0,37.6,17.6,19.6
BU-088_1_E1_RE_SEC-04_local,7,7.0,2.0,35.6,23.0,22.9
BU-088_1_E1_RE_SEC-04_local,8,8.0,2.0,34.0,24.3,24.2
BU-088_1_E1_RE_SEC-04_local,9,9.0,2.0,33.0,25.1,26.4
BU-088_1_E1_RE_SEC-04_local,10,10.0,2.0,32.2,20.6,21.9
BU-088_1_E1_RE_SEC-04_local,11,11.0,2.0,30.8,16.0,168.3
