section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-019_1_E2_RE_SEC-05_local,1,1.0,2.0,111.6,108.8,107.0
R-019_1_E2_RE_SEC-05_local,2,2.0,2.0,108.0,91.8,89.0
R-019_1_E2_RE_SEC-05_local,3,3.0,2.0,98.0,73.4,73.9
R-019_1_E2_RE_SEC-05_local,4,4.0,2.0,90.3,65.2,65.9
R-019_1_E2_RE_SEC-05_local,5,5.0,2.0,84.6,57.4,56.8
R-019_1_E2_RE_SEC-05_local,6,6.0,2.0,79.2,50.5,50.4
R-019_1_E2_RE_SEC-05_local,7,7.0,2.0,74.7,46.0,46.3
R-019_1_E2_RE_SEC-05_local,8,8.0,2.0,70.7,47.4,45.4
R-019_1_E2_RE_SEC-05_local,9,9.0,2.0,68.5,54.8,57.1
R-019_1_E2_RE_SEC-05_local,10,10.0,2.0,67.4,57.4,54.4
R-019_1_E2_RE_SEC-05_local,11,11.0,2.0,66.4,56.5,57.4
