section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-241_1_E3_RE_SEC-06_local,1,1.0,2.0,132.3,127.1,124.3
MU-241_1_E3_RE_SEC-06_local,2,2.0,2.0,126.8,111.4,115.0
MU-241_1_E3_RE_SEC-06_local,3,3.0,2.0,118.3,114.2,106.6
MU-241_1_E3_RE_SEC-06_local,4,4.0,2.0,120.5,113.8,117.7
MU-241_1_E3_RE_SEC-06_local,5,5.0,2.0,116.5,99.1,99.1
MU-241_1_E3_RE_SEC-06_local,6,6.0,2.0,113.3,87.4,91.2
MU-241_1_E3_RE_SEC-06_local,7,7.0,2.0,108.1,73.0,68.0
MU-241_1_E3_RE_SEC-06_local,8,8.0,2.0,103.3,69.6,69.0
MU-241_1_E3_RE_SEC-06_local,9,9.0,2.0,99.4,67.5,71.3
MU-241_1_E3_RE_SEC-06_local,10,10.0,2.0,95.9,58.1,49.8
MU-241_1_E3_RE_SEC-06_local,11,11.0,2.0,91.8,56.8,61.3
