section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-007_1_E1_RE_SEC-05_local,1,1.0,2.0,118.0,109.4,98.7
R-007_1_E1_RE_SEC-05_local,2,2.0,2.0,108.4,106.9,109.0
R-007_1_E1_RE_SEC-05_local,3,3.0,2.0,110.2,94.6,93.7
R-007_1_E1_RE_SEC-05_local,4,4.0,2.0,101.3,68.6,67.5
R-007_1_E1_RE_SEC-05_local,5,5.0,2.0,93.5,58.7,58.1
R-007_1_E1_RE_SEC-05_local,6,6.0,2.0,86.9,55.1,55.3
R-007_1_E1_RE_SEC-05_local,7,7.0,2.0,82.4,54.1,55.0
R-007_1_E1_RE_SEC-05_local,8,8.0,2.0,78.6,53.5,51.7
R-007_1_E1_RE_SEC-05_local,9,9.0,2.0,75.7,59.0,58.0
R-007_1_E1_RE_SEC-05_local,10,10.0,2.0,74.5,61.6,66.7
