section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-007_1_E1_RE_SEC-10_local,1,1.0,2.0,148.6,121.7,116.6
R-007_1_E1_RE_SEC-10_local,2,2.0,2.0,121.3,95.2,96.4
R-007_1_E1_RE_SEC-10_local,3,3.0,2.0,111.9,90.0,89.7
R-007_1_E1_RE_SEC-10_local,4,4.0,2.0,104.7,85.6,85.9
R-007_1_E1_RE_SEC-10_local,5,5.0,2.0,100.4,85.5,86.1
R-007_1_E1_RE_SEC-10_local,6,6.0,2.0,97.7,87.8,87.7
R-007_1_E1_RE_SEC-10_local,7,7.0,2.0,96.6,85.9,86.9
R-007_1_E1_RE_SEC-10_local,8,8.0,2.0,94.7,84.8,83.4
R-007_1_E1_RE_SEC-10_local,9,9.0,2.0,93.9,91.2,93.9
R-007_1_E1_RE_SEC-10_local,10,10.0,2.0,94.0,74.4,73.6
R-007_1_E1_RE_SEC-10_local,11,11.0,2.0,90.3,48.7,45.2
