section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-192_1_E1_RE_SEC-06_local,1,1.0,2.0,100.9,86.4,84.0
BU-192_1_E1_RE_SEC-06_local,2,2.0,2.0,86.0,67.9,66.5
BU-192_1_E1_RE_SEC-06_local,3,3.0,2.0,78.6,82.8,81.7
BU-192_1_E1_RE_SEC-06_local,4,4.0,2.0,84.4,85.5,89.4
BU-192_1_E1_RE_SEC-06_local,5,5.0,2.0,81.3,60.5,56.2
BU-192_1_E1_RE_SEC-06_local,6,6.0,2.0,76.3,53.7,54.6
BU-192_1_E1_RE_SEC-06_local,7,7.0,2.0,73.0,52.6,52.4
BU-192_1_E1_RE_SEC-06_local,8,8.0,2.0,70.1,52.5,52.6
BU-192_1_E1_RE_SEC-06_local,9,9.0,2.0,68.3,54.4,53.2
BU-192_1_E1_RE_SEC-06_local,10,10.0,2.0,66.8,56.8,57.1
