section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-237_1_E3_RE_SEC-06_local,1,1.0,2.0,102.2,101.5,97.7
MU-237_1_E3_RE_SEC-06_local,2,2.0,2.0,100.3,101.7,101.9
MU-237_1_E3_RE_SEC-06_local,3,3.0,2.0,101.8,103.3,103.9
MU-237_1_E3_RE_SEC-06_local,4,4.0,2.0,101.8,100.3,98.5
MU-237_1_E3_RE_SEC-06_local,5,5.0,2.0,101.2,101.0,100.6
MU-237_1_E3_RE_SEC-06_local,6,6.0,2.0,101.5,99.0,101.1
MU-237_1_E3_RE_SEC-06_local,7,7.0,2.0,100.6,96.0,93.8
MU-237_1_E3_RE_SEC-06_local,8,8.0,2.0,100.2,98.0,99.4
MU-237_1_E3_RE_SEC-06_local,9,9.0,2.0,100.0,98.5,98.3
MU-237_1_E3_RE_SEC-06_local,10,10.0,2.0,99.8,96.9,97.5
MU-237_1_E3_RE_SEC-06_local,11,11.0,2.0,99.5,64.4,69.6
