section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-010_1_E1_RE_SEC-01_local,1,1.0,2.0,71.0,55.4,58.0
R-010_1_E1_RE_SEC-01_local,2,2.0,2.0,54.8,38.8,38.9
R-010_1_E1_RE_SEC-01_local,3,3.0,2.0,47.7,26.5,28.7
R-010_1_E1_RE_SEC-01_local,4,4.0,2.0,40.4,22.8,159.6
R-010_1_E1_RE_SEC-01_local,5,5.0,2.0,38.1,29.6,31.2
R-010_1_E1_RE_SEC-01_local,6,6.0,2.0,36.8,25.5,24.4
R-010_1_E1_RE_SEC-01_local,7,7.0,2.0,34.3,20.3,19.2
R-010_1_E1_RE_SEC-01_local,8,8.0,2.0,32.5,24.9,23.9
R-010_1_E1_RE_SEC-01_local,9,9.0,2.0,32.2,33.2,34.8
R-010_1_E1_RE_SEC-01_local,10,10.0,2.0,32.7,26.9,28.4
R-010_1_E1_RE_SEC-01_local,11,11.0,2.0,31.2,6.3,6.3
