section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-010_1_E1_RE_SEC-06_local,1,1.0,2.0,63.9,60.2,73.4
R-010_1_E1_RE_SEC-06_local,2,2.0,2.0,59.4,49.6,50.3
R-010_1_E1_RE_SEC-06_local,3,3.0,2.0,54.2,44.9,44.0
R-010_1_E1_RE_SEC-06_local,4,4.0,2.0,52.0,44.6,45.9
R-010_1_E1_RE_SEC-06_local,5,5.0,2.0,50.2,39.4,39.5
R-010_1_E1_RE_SEC-06_local,6,6.0,2.0,47.9,32.2,31.2
R-010_1_E1_RE_SEC-06_local,7,7.0,2.0,45.1,25.5,27.3
R-010_1_E1_RE_SEC-06_local,8,8.0,2.0,42.3,17.5,16.1
R-010_1_E1_RE_SEC-06_local,9,9.0,2.0,39.0,11.7,11.7
R-010_1_E1_RE_SEC-06_local,10,10.0,2.0,36.2,12.2,11.5
R-010_1_E1_RE_SEC-06_local,11,11.0,2.0,34.0,9.9,12.1
