section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-010_1_E1_RE_SEC-03_local,1,1.0,2.0,67.5,63.0,72.8
R-010_1_E1_RE_SEC-03_local,2,2.0,2.0,61.8,55.3,55.9
R-010_1_E1_RE_SEC-03_local,3,3.0,2.0,59.2,52.3,52.2
R-010_1_E1_RE_SEC-03_local,4,4.0,2.0,56.9,48.0,48.8
R-010_1_E1_RE_SEC-03_local,5,5.0,2.0,54.6,43.5,42.8
R-010_1_E1_RE_SEC-03_local,6,6.0,2.0,52.4,42.6,42.8
R-010_1_E1_RE_SEC-03_local,7,7.0,2.0,51.1,43.1,44.0
R-010_1_E1_RE_SEC-03_local,8,8.0,2.0,50.0,27.5,27.5
R-010_1_E1_RE_SEC-03_local,9,9.0,2.0,45.9,0.5,0.8
R-010_1_E1_RE_SEC-03_local,10,10.0,2.0,40.1,11.8,13.6
R-010_1_E1_RE_SEC-03_local,11,11.0,2.0,35.4,11.6,11.6
